,session_id,item_id,date
1292,1434,9184,2020-11-29 14:09:05.352
1293,1434,2098,2020-11-29 14:11:20.148
1294,1434,17749,2020-11-29 14:14:25.494
1295,1434,6361,2020-11-29 14:13:29.935
1296,1434,1442,2020-11-29 11:03:45.081
1297,1435,8861,2021-03-27 07:42:13.294
1298,1435,18415,2021-03-27 07:47:07.378
1299,1435,5199,2021-03-27 07:42:27.303
1300,1435,620,2021-03-27 08:21:06.513
1301,1435,15158,2021-03-27 07:46:06.914
1302,1435,12549,2021-03-27 08:23:06.03
1303,1440,18507,2021-04-26 16:13:32.026
1304,1440,18507,2021-04-26 10:09:08.665
1305,1441,3778,2020-11-22 14:14:14.968
1306,1441,9992,2020-11-22 14:14:38.885
1307,1441,26301,2020-11-22 14:13:21.674
1308,1441,23946,2020-11-22 14:13:57.536
1309,1443,10976,2021-03-07 14:17:05.272
1310,1443,945,2021-03-07 14:18:31.322
1311,1457,25187,2020-09-06 10:26:57.949
1312,1457,3919,2020-09-06 10:26:57.779
1313,1463,12718,2020-02-01 15:42:03.576
1314,1464,22541,2020-11-27 23:17:47.421
1315,1464,7884,2020-11-27 23:07:18.277
1316,1464,10595,2020-11-27 23:07:00.904
1317,1464,21906,2020-11-27 23:16:26.92
1318,1464,5797,2020-11-27 23:16:49.864
1319,1464,28065,2020-11-27 23:16:04.058
1320,1464,13547,2020-11-27 23:17:11.388
1321,1464,4028,2020-11-27 23:06:06.102
1322,1464,673,2020-11-27 23:17:39.277
1323,1488,7892,2021-03-01 11:20:36.954
1324,1490,26587,2020-11-20 10:06:01.324
1325,1490,15280,2020-11-20 10:04:46.925
1326,1490,16127,2020-11-20 10:01:25.412
1327,1490,16262,2020-11-20 10:03:33.81
1328,1490,12309,2020-11-20 10:01:02.70
1329,1490,7078,2020-11-20 10:04:28.527
1330,1490,15465,2020-11-20 10:03:10.046
1331,1490,6139,2020-11-20 10:03:58.096
1332,1490,16262,2020-11-20 10:07:28.424
1333,1490,16262,2020-11-20 10:04:07.621
1334,1490,23751,2020-11-20 10:00:34.005
1335,1490,15590,2020-11-20 10:05:41.862
1336,1492,507,2020-04-22 13:02:08.699
1337,1499,16260,2021-04-02 13:40:28.936
1338,1499,18321,2021-04-02 13:44:43.43
1339,1500,16992,2020-07-22 20:14:19.48
1340,1500,16992,2020-07-22 19:45:28.481
1341,1502,11659,2021-03-23 07:44:35.674
1342,1502,11659,2021-03-23 07:47:35.35
1343,1504,8648,2020-02-11 14:08:54.249
1344,1504,6897,2020-02-11 14:09:25.203
1345,1516,18566,2021-05-03 14:23:40.725
1346,1516,16493,2021-05-03 14:17:59.036
1347,1516,27478,2021-05-03 15:53:32.415
1348,1516,10915,2021-05-03 14:23:20.327
1349,1516,11894,2021-05-03 14:29:11.479
1350,1516,12678,2021-05-03 14:27:25.214
1351,1516,23038,2021-05-03 14:21:48.397
1352,1516,19270,2021-05-03 14:22:33.502
1353,1516,25933,2021-05-03 14:25:05.123
1354,1516,2915,2021-05-03 14:26:34.929
1355,1516,6256,2021-05-03 14:22:04.787
1356,1516,7320,2021-05-03 14:29:31.732
1357,1516,2969,2021-05-03 14:24:29.459
1358,1516,742,2021-05-03 14:22:56.258
1359,1521,23949,2020-07-18 21:08:41.393
1360,1521,19710,2020-07-18 21:08:03.847
1361,1521,19733,2020-07-18 21:14:24.261
1362,1521,6146,2020-07-18 21:15:25.836
1363,1521,27236,2020-07-18 21:16:55.73
1364,1521,23075,2020-07-18 21:12:15.435
1365,1527,11025,2020-08-12 12:25:43.151
1366,1527,25062,2020-08-12 12:24:51.981
1367,1527,5672,2020-08-12 12:25:12.327
1368,1527,17429,2020-08-12 12:26:12.234
1369,1531,772,2021-02-02 10:52:44.682
1370,1531,20754,2021-02-02 10:52:26.039
1371,1531,1206,2021-02-02 10:49:04.188
1372,1531,19987,2021-02-02 10:54:38.131
1373,1531,19909,2021-02-02 10:51:53.582
1374,1531,923,2021-02-02 10:50:18.652
1375,1531,28133,2021-02-02 10:48:32.152
1376,1531,13125,2021-02-02 10:50:45.923
1377,1531,281,2021-02-02 10:51:33.099
1378,1531,340,2021-02-02 10:53:59.972
1379,1531,3244,2021-02-02 10:50:01.768
1380,1531,21767,2021-02-02 10:52:57.656
1381,1531,16003,2021-02-02 10:54:48.927
1382,1537,17009,2020-07-31 18:32:38.103
1383,1537,4624,2020-07-31 18:36:57.726
1384,1537,2961,2020-07-31 18:24:41.184
1385,1537,19475,2020-07-31 20:56:07.236
1386,1537,7064,2020-07-31 18:30:34.588
1387,1537,17009,2020-07-31 18:28:42.304
1388,1537,7064,2020-07-31 18:23:20.448
1389,1537,8466,2020-07-31 18:36:24.465
1390,1537,23327,2020-07-31 18:37:22.78
1391,1537,24328,2020-07-31 18:37:55.84
1392,1537,16014,2020-07-31 18:29:49.333
1393,1537,10021,2020-07-31 18:24:17.039
1394,1537,25864,2020-07-31 20:55:48.25
1395,1537,13409,2020-07-31 18:34:05.259
1396,1543,23799,2020-07-16 15:52:20.257
1397,1543,13409,2020-07-16 16:17:14.322
1398,1543,10276,2020-07-16 15:50:57.773
1399,1543,17972,2020-07-16 15:35:09.846
1400,1543,12878,2020-07-16 16:17:03.092
1401,1543,3774,2020-07-16 16:17:40.801
1402,1543,21500,2020-07-16 15:35:50.741
1403,1543,17972,2020-07-16 15:36:44.499
1404,1543,9572,2020-07-16 15:35:40.395
1405,1543,21500,2020-07-16 15:37:08.101
1406,1543,19497,2020-07-16 15:51:37.147
1407,1543,19852,2020-07-16 15:40:14.876
1408,1545,1637,2021-05-16 09:23:01.992
1409,1545,27767,2021-05-16 09:27:10.362
1410,1545,6112,2021-05-16 09:24:35.578
1411,1545,23375,2021-05-16 09:24:14.147
1412,1546,6139,2020-08-26 09:17:12.458
1413,1547,23286,2021-02-16 17:16:11.522
1414,1547,12366,2021-02-16 17:08:19.574
1415,1547,26803,2021-02-16 17:11:19.057
1416,1547,20969,2021-02-16 17:09:23.119
1417,1551,14648,2021-05-06 19:06:44.914
1418,1551,17526,2021-05-06 19:12:46.031
1419,1551,4457,2021-05-06 19:14:56.545
1420,1551,14648,2021-05-06 19:06:54.514
1421,1551,23428,2021-05-06 19:06:18.989
1422,1553,19806,2020-12-08 15:38:00.06
1423,1555,4028,2020-12-13 16:00:41.167
1424,1555,4028,2020-12-13 16:01:21.445
1425,1562,25216,2020-04-22 09:52:36.315
1426,1562,25216,2020-04-22 09:52:47.159
1427,1563,17806,2021-05-17 00:15:59.498
1428,1563,1722,2021-05-17 00:17:51.02
1429,1563,17806,2021-05-17 00:24:22.877
1430,1563,17806,2021-05-17 00:19:52.964
1431,1563,27882,2021-05-17 00:09:33.848
1432,1563,22020,2021-05-17 00:12:09.448
1433,1563,25736,2021-05-17 00:19:49.927
1434,1563,25736,2021-05-17 00:15:53.959
1435,1563,27733,2021-05-17 00:18:47.118
1436,1563,5600,2021-05-17 00:11:38.90
1437,1563,17806,2021-05-17 00:16:57.365
1438,1563,15027,2021-05-17 00:12:22.71
1439,1563,8844,2021-05-17 00:18:19.186
1440,1563,7211,2021-05-17 00:08:48.128
1441,1563,25736,2021-05-17 00:17:00.919
1442,1563,14719,2021-05-17 00:17:03.244
1443,1563,17806,2021-05-17 00:17:09.71
1444,1563,7211,2021-05-17 00:10:26.723
1445,1573,18240,2020-10-23 12:16:35.633
1446,1573,4704,2020-10-23 17:25:30.566
1447,1573,18240,2020-10-23 12:18:19.731
1448,1578,25667,2020-05-22 10:14:23.613
1449,1581,17972,2020-07-17 12:02:18.909
1450,1600,26433,2020-12-14 10:51:09.883
1451,1600,8622,2020-12-14 10:50:49.417
1452,1600,12163,2020-12-14 10:50:37.802
1453,1613,8648,2020-05-06 21:20:26.943
1454,1613,24166,2020-05-06 21:26:16.616
1455,1613,10500,2020-05-06 21:20:04.492
1456,1613,22794,2020-05-06 21:28:34.375
1457,1613,8648,2020-05-06 21:17:03.008
1458,1613,26008,2020-05-06 21:26:39.366
1459,1613,26723,2020-05-06 21:24:27.724
1460,1613,20203,2020-05-06 21:23:42.469
1461,1613,26605,2020-05-06 21:27:44.221
1462,1615,7577,2020-04-24 22:24:23.629
1463,1615,3382,2020-04-24 22:26:36.019
1464,1615,20581,2020-04-24 22:26:17.029
1465,1615,20581,2020-04-24 22:27:32.996
1466,1622,9169,2020-11-30 15:00:29.429
1467,1622,18412,2020-11-30 15:02:43.503
1468,1622,9169,2020-11-30 15:13:15.382
1469,1622,18407,2020-11-30 15:02:49.079
1470,1624,10292,2020-04-22 10:12:10.297
1471,1624,10292,2020-04-22 10:11:25.318
1472,1626,26622,2021-04-29 17:47:27.699
1473,1628,8425,2021-02-28 21:50:53.875
1474,1630,20808,2020-06-05 12:49:52.984
1475,1630,9036,2020-06-05 12:53:14.307
1476,1630,20808,2020-06-05 12:52:44.778
1477,1630,20808,2020-06-05 12:51:58.254
1478,1630,3036,2020-06-05 12:50:49.583
1479,1647,13363,2021-04-25 17:10:16.292
1480,1647,17428,2021-04-25 17:01:54.909
1481,1647,16157,2021-04-25 16:41:43.817
1482,1647,3946,2021-04-25 17:06:13.243
1483,1647,13363,2021-04-25 17:08:52.766
1484,1647,6625,2021-04-25 17:08:41.33
1485,1647,17428,2021-04-25 17:06:20.576
1486,1647,27806,2021-04-25 16:41:32.104
1487,1647,16404,2021-04-25 17:06:47.903
1488,1647,16157,2021-04-25 16:49:27.149
1489,1647,17428,2021-04-25 15:58:35.63
1490,1655,1992,2020-11-29 17:51:50.618
1491,1668,12800,2020-09-29 12:14:49.236
1492,1671,16510,2020-12-10 20:39:19.918
1493,1672,8267,2020-11-09 14:25:52.023
1494,1684,19806,2020-11-30 16:55:53.968
1495,1684,2447,2020-11-30 08:53:35.321
1496,1695,18305,2020-11-13 21:10:36.369
1497,1695,17487,2020-11-13 21:14:49.492
1498,1695,18305,2020-11-13 21:10:37.47
1499,1695,18305,2020-11-13 21:08:30.322
1500,1695,5730,2020-11-13 20:50:52.525
1501,1695,15394,2020-11-13 21:14:38.315
1502,1695,25776,2020-11-13 22:08:59.641
1503,1695,20299,2020-11-13 21:36:39.173
1504,1695,18305,2020-11-13 20:50:57.887
1505,1695,5730,2020-11-13 20:45:49.064
1506,1695,18305,2020-11-13 20:46:16.257
1507,1695,5730,2020-11-13 21:08:08.667
1508,1707,1441,2020-11-27 17:53:29.841
1509,1707,2072,2020-11-27 17:50:09.261
1510,1707,24892,2020-11-27 17:52:29.798
1511,1707,24892,2020-11-27 17:52:14.604
1512,1707,27548,2020-11-27 17:54:30.463
1513,1707,11302,2020-11-27 17:53:01.947
1514,1707,24892,2020-11-27 17:51:50.703
1515,1707,1441,2020-11-27 17:53:07.066
1516,1707,11501,2020-11-27 17:55:08.626
1517,1707,24892,2020-11-27 17:50:27.681
1518,1721,3257,2020-06-28 19:09:40.548
1519,1721,3257,2020-06-28 19:09:06.892
1520,1721,25747,2020-06-28 19:02:43.076
1521,1721,23899,2020-06-28 19:03:46.60
1522,1722,15383,2020-03-03 18:40:36.445
1523,1722,14954,2020-03-03 18:42:30.437
1524,1722,20117,2020-03-03 18:38:48.622
1525,1722,15383,2020-03-03 18:31:27.126
1526,1723,25809,2020-04-17 09:32:58.532
1527,1733,27555,2021-03-04 22:06:04
1528,1740,4122,2020-03-15 19:07:35.785
1529,1740,3117,2020-03-15 19:04:56.428
1530,1740,26689,2020-03-15 19:15:18.267
1531,1740,26689,2020-03-15 19:14:07.856
1532,1740,3143,2020-03-15 19:13:19.776
1533,1740,6131,2020-03-15 19:05:51.206
1534,1740,2553,2020-03-15 19:05:24.789
1535,1740,26270,2020-03-15 19:09:32.247
1536,1740,6549,2020-03-15 19:15:01.888
1537,1740,9344,2020-03-15 19:15:56.417
1538,1740,8131,2020-03-15 19:06:18.186
1539,1740,18706,2020-03-15 19:10:16.478
1540,1740,26689,2020-03-15 19:13:54.986
1541,1740,13117,2020-03-15 19:16:54.102
1542,1740,26270,2020-03-15 19:09:12.101
1543,1756,6458,2020-12-13 20:41:20.136
1544,1757,26085,2021-05-31 14:54:13.03
1545,1758,17769,2020-08-05 00:14:46.829
1546,1760,12689,2021-01-26 13:24:04.834
1547,1760,25773,2021-01-26 13:25:44.269
1548,1760,3422,2021-01-26 13:27:10.631
1549,1760,16283,2021-01-26 13:17:20.977
1550,1760,3422,2021-01-26 13:24:59.478
1551,1760,25359,2021-01-26 13:27:00.634
1552,1760,7303,2021-01-26 13:26:09.511
1553,1760,9200,2021-01-26 13:15:25.095
1554,1760,187,2021-01-26 13:15:57.481
1555,1767,18695,2020-06-17 07:36:03
1556,1767,16064,2020-06-17 07:35:05.026
1557,1770,10421,2021-02-26 21:30:07.368
1558,1770,7571,2021-02-26 21:33:48.612
1559,1773,18108,2021-04-14 20:39:23.534
1560,1773,7999,2021-04-14 20:39:49.85
1561,1778,13536,2020-04-19 10:31:26.828
1562,1780,2855,2020-11-29 15:42:49.26
1563,1780,2855,2020-11-29 15:43:10.876
1564,1783,27852,2020-11-29 11:33:58.504
1565,1783,27852,2020-11-29 11:33:11.343
1566,1785,12556,2020-01-09 12:57:14.811
1567,1794,16195,2021-04-11 13:03:43.939
1568,1795,19485,2020-07-05 08:07:10.575
1569,1795,12969,2020-07-05 08:09:10.483
1570,1795,21427,2020-07-05 08:07:52.056
1571,1795,123,2020-07-05 08:43:57.665
1572,1795,20098,2020-07-05 08:44:10.459
1573,1795,21262,2020-07-05 08:45:19.808
1574,1795,15111,2020-07-05 08:45:47.816
1575,1795,412,2020-07-05 08:05:10.791
1576,1796,1018,2020-09-23 21:20:19.831
1577,1796,10595,2020-09-23 21:23:07.21
1578,1796,23088,2020-09-23 21:21:11.666
1579,1796,18737,2020-09-23 21:21:59.529
1580,1796,7884,2020-09-23 21:22:28.50
1581,1800,16754,2020-02-07 21:10:37.412
1582,1800,23725,2020-02-07 21:09:38.477
1583,1800,7963,2020-02-07 21:08:37.157
1584,1809,20471,2021-04-11 14:56:22.343
1585,1809,2915,2021-04-11 14:54:44.545
1586,1809,20471,2021-04-11 14:56:15.301
1587,1811,2176,2020-10-12 20:45:34.145
1588,1816,7999,2021-04-30 17:48:08.02
1589,1816,25930,2021-04-30 17:47:25.411
1590,1821,4131,2021-03-09 14:48:05.34
1591,1829,2148,2021-02-27 20:44:52.483
1592,1829,22071,2021-02-27 20:46:04.31
1593,1829,6511,2021-02-27 21:34:42.946
1594,1829,8755,2021-02-27 21:36:38.204
1595,1829,3338,2021-02-27 20:38:01.862
1596,1830,23919,2020-02-28 07:32:49.899
1597,1830,7515,2020-02-28 07:12:00.886
1598,1832,7360,2020-02-27 14:19:12.006
1599,1837,18657,2020-09-09 21:51:21.986
1600,1837,18657,2020-09-09 21:51:46.468
1601,1842,2679,2020-07-01 07:37:14.519
1602,1842,6589,2020-07-01 07:36:48.181
1603,1842,7600,2020-07-01 07:36:59.676
1604,1842,21229,2020-07-01 08:05:17.971
1605,1842,15202,2020-07-01 08:03:24.363
1606,1842,13356,2020-07-01 08:04:22.311
1607,1845,25720,2020-06-17 16:50:24.485
1608,1849,10129,2020-05-01 20:25:48.588
1609,1851,24087,2021-03-11 14:03:11.642
1610,1851,14669,2021-03-11 14:02:55.432
1611,1851,252,2021-03-11 14:01:18.814
1612,1854,1578,2020-11-04 20:47:32.628
1613,1859,10783,2020-08-25 11:30:10.582
1614,1859,10783,2020-08-25 11:28:35.204
1615,1859,10783,2020-08-25 11:29:18.507
1616,1859,10783,2020-08-25 11:28:31.374
1617,1863,18765,2020-06-09 17:41:46.174
1618,1863,3375,2020-06-09 17:41:06.57
1619,1863,18765,2020-06-09 17:33:32.933
1620,1863,3375,2020-06-09 17:33:15.836
1621,1863,10017,2020-06-09 17:45:10.37
1622,1869,7880,2020-06-11 19:10:20.503
1623,1869,4840,2020-06-11 19:17:24.584
1624,1869,7332,2020-06-11 19:19:16.766
1625,1869,16190,2020-06-11 19:17:42.444
1626,1869,10188,2020-06-11 19:11:34.642
1627,1869,7332,2020-06-11 19:18:22.946
1628,1872,10052,2020-02-07 18:55:38.866
1629,1872,76,2020-02-07 19:16:20.824
1630,1873,22723,2021-05-10 17:16:24.998
1631,1873,14994,2021-05-10 17:15:04.972
1632,1873,3545,2021-05-10 17:17:23.317
1633,1873,11613,2021-05-10 17:18:02.746
1634,1873,23602,2021-05-10 17:17:45.294
1635,1873,11605,2021-05-10 17:17:12.393
1636,1873,26387,2021-05-10 17:16:31.689
1637,1873,28055,2021-05-10 17:18:22.769
1638,1876,17407,2020-12-07 10:04:05.433
1639,1881,972,2020-11-27 21:26:11.411
1640,1881,19150,2020-11-27 21:06:51.474
1641,1881,10277,2020-11-27 21:11:36.168
1642,1881,27556,2020-11-27 21:26:27.118
1643,1881,16064,2020-11-27 21:18:04.016
1644,1881,10277,2020-11-27 21:10:44.784
1645,1881,15442,2020-11-27 21:27:10.658
1646,1881,19840,2020-11-27 21:25:55.182
1647,1881,20770,2020-11-27 21:17:17.088
1648,1881,16432,2020-11-27 21:20:52.118
1649,1881,19579,2020-11-27 21:12:38.365
1650,1881,27349,2020-11-27 21:25:38.148
1651,1881,2814,2020-11-27 21:26:19.048
1652,1881,17648,2020-11-27 21:16:17.646
1653,1881,15648,2020-11-27 21:14:23.134
1654,1881,20770,2020-11-27 21:33:13.965
1655,1881,3423,2020-11-27 21:28:20.267
1656,1881,15442,2020-11-27 21:31:15.93
1657,1881,2814,2020-11-27 21:28:26.883
1658,1884,11742,2020-10-31 22:04:45.102
1659,1886,7327,2020-08-29 13:52:20.609
1660,1889,21527,2021-02-14 14:22:12.373
1661,1889,15345,2021-02-14 14:21:57.449
1662,1889,19509,2021-02-14 14:21:59.947
1663,1890,7879,2020-12-24 18:59:11.713
1664,1890,16542,2020-12-24 19:11:01.538
1665,1890,8886,2020-12-24 19:12:19.681
1666,1892,22246,2020-09-29 12:44:56.104
1667,1903,9077,2020-06-09 08:48:55.339
1668,1903,12221,2020-06-09 08:50:46.831
1669,1907,16218,2020-11-29 20:01:51.81
1670,1907,20599,2020-11-29 19:56:55.298
1671,1907,1326,2020-11-29 20:01:36.839
1672,1907,16218,2020-11-29 20:00:35.376
1673,1914,828,2020-10-29 17:41:44.705
1674,1918,8453,2020-11-23 18:00:53.232
1675,1918,19611,2020-11-23 17:01:50.261
1676,1922,19520,2020-05-23 05:44:59.567
1677,1922,16780,2020-05-23 05:43:38.431
1678,1922,24855,2020-05-23 05:47:03.361
1679,1922,19809,2020-05-23 05:49:15.968
1680,1922,24878,2020-05-23 05:46:15.714
1681,1922,25362,2020-05-23 05:44:06.626
1682,1922,19985,2020-05-23 05:45:43.555
1683,1922,16213,2020-05-23 05:45:30.478
1684,1924,5704,2021-01-06 18:13:57.22
1685,1924,3239,2021-01-06 18:15:56.961
1686,1924,13086,2021-01-06 18:17:53.116
1687,1924,3239,2021-01-06 18:15:07.876
1688,1924,18072,2021-01-06 18:18:19.948
1689,1924,4228,2021-01-06 18:16:38.189
1690,1924,26512,2021-01-06 18:18:05.96
1691,1924,13086,2021-01-06 18:17:10.253
1692,1924,2285,2021-01-06 18:19:01.668
1693,1924,3239,2021-01-06 18:15:23.708
1694,1924,15120,2021-01-06 18:14:24.772
1695,1924,6264,2021-01-06 18:18:50.416
1696,1925,11729,2020-06-18 21:08:54.703
1697,1933,222,2020-05-13 13:52:46.183
1698,1933,14378,2020-05-13 13:52:53.917
1699,1937,4917,2020-12-02 09:28:36.943
1700,1937,19094,2020-12-02 09:29:46.425
1701,1939,18981,2021-05-27 10:27:59.579
1702,1939,8499,2021-05-27 10:14:55.715
1703,1943,17954,2020-08-29 11:40:35.657
1704,1943,179,2020-08-29 11:40:05.105
1705,1943,20288,2020-08-29 11:37:18.227
1706,1943,4871,2020-08-29 11:39:33.268
1707,1943,11757,2020-08-29 11:36:44.02
1708,1945,14392,2020-08-07 08:52:55.541
1709,1949,17618,2021-05-30 06:39:41.595
1710,1949,21330,2021-05-30 06:39:05.54
1711,1949,23412,2021-05-30 06:40:24.243
1712,1949,23412,2021-05-30 06:38:48.33
1713,1949,23412,2021-05-30 06:39:13.974
1714,1949,21594,2021-05-30 06:39:56.399
1715,1949,23412,2021-05-30 06:41:33.88
1716,1949,23480,2021-05-30 06:39:21.157
1717,1949,15332,2021-05-30 06:39:29.683
1718,1949,15332,2021-05-30 06:40:03.67
1719,1951,19205,2020-07-21 21:25:39.157
1720,1951,2770,2020-07-21 21:21:31.554
1721,1951,26524,2020-07-21 21:28:54.021
1722,1951,1077,2020-07-21 21:28:50.478
1723,1951,25896,2020-07-21 21:22:19.562
1724,1951,2525,2020-07-21 19:36:24.729
1725,1953,23480,2021-05-29 07:41:24.44
1726,1953,23480,2021-05-29 07:40:42.693
1727,1953,15332,2021-05-29 07:41:39.506
1728,1953,23412,2021-05-29 07:42:00.329
1729,1953,1329,2021-05-29 07:37:52.915
1730,1953,23412,2021-05-29 07:40:58.98
1731,1953,21594,2021-05-29 07:40:28.806
1732,1953,15332,2021-05-29 07:40:46.68
1733,1953,21594,2021-05-29 07:41:52.825
1734,1953,2794,2021-05-29 07:43:13.394
1735,1953,22902,2021-05-29 07:37:03.471
1736,1953,12379,2021-05-29 07:38:49.12
1737,1953,10250,2021-05-29 07:39:21.759
1738,1957,6267,2020-12-05 12:08:44.702
1739,1957,11434,2020-12-05 12:09:56.207
1740,1957,2072,2020-12-05 12:05:54.084
1741,1962,7762,2020-04-18 06:52:15.289
1742,1962,24227,2020-04-18 06:51:19.059
1743,1962,23592,2020-04-18 06:54:37.993
1744,1962,19945,2020-04-18 06:53:45.681
1745,1962,3288,2020-04-18 06:54:18.431
1746,1962,27931,2020-04-18 06:50:09.604
1747,1962,16658,2020-04-18 06:53:45.682
1748,1962,13088,2020-04-18 06:49:24.658
1749,1962,23592,2020-04-18 06:49:35.503
1750,1962,19945,2020-04-18 06:47:37.306
1751,1962,16658,2020-04-18 06:47:24.644
1752,1962,2109,2020-04-18 06:50:17.661
1753,1962,12171,2020-04-18 06:50:35.359
1754,1962,3288,2020-04-18 06:48:24.552
1755,1962,472,2020-04-18 06:49:00.529
1756,1962,13801,2020-04-18 06:48:14.801
1757,1962,26618,2020-04-18 06:52:37.115
1758,1964,1350,2021-05-24 10:35:16.12
1759,1964,1350,2021-05-24 12:40:03.539
1760,1964,1350,2021-05-24 12:40:25.439
1761,1964,1350,2021-05-24 10:35:39.399
1762,1966,24700,2020-07-03 13:12:47.62
1763,1966,26773,2020-07-03 13:14:07.284
1764,1966,11923,2020-07-03 13:11:13.737
1765,1966,24700,2020-07-03 13:08:26.564
1766,1973,7792,2020-08-12 19:08:57.74
1767,1978,16882,2021-01-17 12:43:58.771
1768,1978,7157,2021-01-17 11:29:53.839
1769,1978,10490,2021-01-17 12:43:51.948
1770,1978,1818,2021-01-17 12:44:18.427
1771,1978,7157,2021-01-17 11:29:51.272
1772,1981,25355,2020-12-26 20:22:07.794
1773,1981,19157,2020-12-26 20:28:58.028
1774,1981,15202,2020-12-26 20:38:28.515
1775,1981,15202,2020-12-26 20:24:28.868
1776,1981,9859,2020-12-26 20:21:34.791
1777,1981,17255,2020-12-26 20:46:17.176
1778,1981,12457,2020-12-26 20:51:10.726
1779,1981,25059,2020-12-26 20:28:32.884
1780,1981,14669,2020-12-26 20:27:40.414
1781,1981,20364,2020-12-26 20:30:47.70
1782,1981,26386,2020-12-26 20:22:26.643
1783,1981,26725,2020-12-26 20:47:48.476
1784,1981,17255,2020-12-26 20:50:01.761
1785,1981,5066,2020-12-26 20:31:13.952
1786,1981,14669,2020-12-26 20:27:33.783
1787,1981,24087,2020-12-26 20:27:27.448
1788,1981,14669,2020-12-26 20:27:42.145
1789,1981,19788,2020-12-26 20:42:54.565
1790,1981,15202,2020-12-26 20:43:56.187
1791,1981,25834,2020-12-26 20:28:43.065
1792,1981,22555,2020-12-26 20:49:51.965
1793,1983,7722,2020-08-07 22:05:07.755
1794,1986,26337,2020-04-12 07:50:51.993
1795,1986,10511,2020-04-12 07:48:24.254
1796,1986,24409,2020-04-12 07:59:54.326
1797,1986,10487,2020-04-12 07:50:21.978
1798,1986,1651,2020-04-12 07:50:20.224
1799,1986,222,2020-04-12 07:49:59.971
1800,1999,13444,2020-06-18 15:13:42.112
1801,1999,11080,2020-06-18 16:28:00.906
1802,1999,19142,2020-06-18 16:15:38.45
1803,1999,5241,2020-06-18 15:12:05.733
1804,1999,168,2020-06-18 16:22:50.54
1805,1999,25900,2020-06-18 16:24:49.308
1806,1999,22303,2020-06-18 15:11:40.226
1807,1999,24227,2020-06-18 16:23:17.493
1808,1999,22017,2020-06-18 16:24:24.716
1809,1999,2606,2020-06-18 16:28:58.77
1810,1999,168,2020-06-18 16:16:00.54
1811,1999,22017,2020-06-18 15:16:15.10
1812,1999,6135,2020-06-18 15:14:52.277
1813,1999,4005,2020-06-18 16:23:47.673
1814,1999,4867,2020-06-18 15:12:52.517
1815,1999,6942,2020-06-18 15:11:11.152
1816,2010,14330,2020-08-29 12:28:06.347
1817,2010,18705,2020-08-29 12:30:57.26
1818,2010,25062,2020-08-29 12:31:32.897
1819,2010,13265,2020-08-29 12:30:18.324
1820,2010,11025,2020-08-29 12:30:27.017
1821,2010,5954,2020-08-29 12:30:06.24
1822,2010,1344,2020-08-29 12:31:59.117
1823,2010,5672,2020-08-29 12:31:05.998
1824,2016,16483,2020-09-26 20:09:23.131
1825,2016,8167,2020-09-26 19:57:48.144
1826,2016,3401,2020-09-26 20:09:52.761
1827,2016,12540,2020-09-26 19:58:22.867
1828,2023,21484,2021-03-26 09:19:42.601
1829,2023,5383,2021-03-26 09:18:08.742
1830,2026,5864,2020-03-04 15:03:04.645
1831,2026,6664,2020-03-04 14:59:24.055
1832,2026,4667,2020-03-04 14:56:29.089
1833,2026,1374,2020-03-04 14:57:54.253
1834,2027,4457,2021-04-11 20:03:24.569
1835,2030,9744,2020-06-01 10:13:56.936
1836,2030,9563,2020-06-01 10:05:19.563
1837,2030,21118,2020-06-01 13:13:02.725
1838,2030,11161,2020-06-01 10:04:38.816
1839,2030,11161,2020-06-01 10:16:00.496
1840,2030,921,2020-06-01 10:12:54.499
1841,2030,12028,2020-06-01 13:12:56.915
1842,2030,8861,2020-06-01 10:10:40.80
1843,2030,10443,2020-06-01 11:17:06.419
1844,2031,10062,2020-07-25 14:14:04.027
1845,2031,283,2020-07-25 14:13:40.799
1846,2032,4891,2020-04-18 06:06:54.985
1847,2032,4891,2020-04-18 06:07:18.164
1848,2032,17312,2020-04-18 06:05:50.96
1849,2036,19718,2021-05-14 08:21:07.709
1850,2036,21616,2021-05-14 08:22:37.391
1851,2036,27783,2021-05-14 08:23:03.247
1852,2036,18566,2021-05-14 09:09:09.826
1853,2036,12975,2021-05-14 08:22:10.525
1854,2036,20323,2021-05-14 09:09:28.854
1855,2036,21616,2021-05-14 08:22:18.109
1856,2036,26853,2021-05-14 08:19:20.623
1857,2036,17218,2021-05-14 08:20:05.174
1858,2036,26853,2021-05-14 08:22:30.454
1859,2036,1735,2021-05-14 08:21:02.19
1860,2036,26853,2021-05-14 08:19:44.036
1861,2043,6713,2020-03-27 15:19:39.771
1862,2048,9967,2020-10-17 09:05:48.828
1863,2048,7219,2020-10-17 09:06:32.472
1864,2048,17775,2020-10-17 09:07:21
1865,2050,10772,2020-08-27 01:20:56.13
1866,2050,1765,2020-08-27 00:01:42.417
1867,2050,11556,2020-08-27 00:34:49.39
1868,2050,8907,2020-08-27 11:39:08.769
1869,2050,11828,2020-08-27 00:25:56.711
1870,2050,20949,2020-08-27 00:31:00.513
1871,2050,27455,2020-08-27 11:39:26.55
1872,2050,11828,2020-08-27 11:40:14.548
1873,2050,1782,2020-08-27 11:42:40.186
1874,2050,5988,2020-08-27 11:41:40.38
1875,2050,12280,2020-08-27 00:27:50.647
